text,label
jejak family office di asia ada kantor milik keluarga hartono,Netral
dua mantan direksi jasindo jadi tersangka kpk ini kata manajemen,Negatif
ada isu resesi global ini hasil stress test bank di ri,Netral
habis terbang 5 hari harga minyak mentah mulai koreksi,Negatif
bursa asia ikut dibuka hijau mengekor reli wall street,Positif
tabungan masyarakat makin tipis lps beberkan bukti terbaru,Netral
bmri gt cum date gt 26 mar 265 bbni gt cum date gt 27 mar 393 bbca gt cum date gt 28 mar 42 simulasi bonus udah turun tabungan saham 80 jt bmri 11500 x 265 3047500 bbni 13500 x 393 5305500 bbca 8000 x 42 336000 total 8689000,Netral
mau simpan uang di bank pelajari beda deposito tabungan,Netral
tokenisasi andalan baru ojk dukung pertumbuhan jasa keuangan nasional,Positif
ihsg sesi i turun 286 nyaris terjun ke level 6200an,Negatif
presiden iran ajak anggota opec bersatu harga minyak rebound,Positif
segini uang pensiun risma usai mundur sebagai mensos jokowi,Netral
ipcc bagi dividen interim rp 444 miliar cek jadwalnya,Positif
bos btn ungkap alasan akuisisi bank victoria syariah,Netral
daftar aset properti donald trump ada yang di indonesia,Netral
djarum jadi investor strategis data agresif genjot bisnis ini,Positif
ojk terbitkan aturan pengembangan dan penguatan transaksi lembaga efek,Netral
ojk mau rilis obat buat bikin ihsg anti ambruk,Positif
mulai akhir tahun investor tak bisa tibatiba batalkan pesanan saham,Netral
saham tlkm hingga emiten jagoan lo kheng hong gjtl jadi favorit asing,Positif
kabar hengkang dari proyek ikn wings djarum grup buka suara,Netral
bursa asia pesta pora kompak catat penguatan di awal perdagangan,Positif
bursa ri jadi yang terburuk di asia ihsg ditutup ambruk 241,Negatif
jadwal rups bri bbri mundur jadi tanggal 24 maret 2025,Netral
ojk terima 26881 pengaduan paling banyak di fintech,Negatif
btn mau akusisi bank syariah ojk buka suara,Netral
bankir ri dan asing blakblakan kasih peringatan ini,Netral
dasco yakin ihsg lanjut hijau usai lebaran ungkap rencana prabowo,Positif
bbni mau divest bris pak wkkwwk saham dca terbaik saat ini mau di divest benar2 membagongkan aturannya porsinya bmri dan bbri yang dia makam ini malah mau dijual hadeeh,Negatif
djoni suyanto mundur dari kursi komisaris independen mina,Netral
garap bisnis energi terbarukan ibc gandeng 7 bumn ini,Positif
aliran dana asing masih deras rupiah potensi lanjutkan penguatan,Positif
banyak yang tutup bos ojk blakblakan soal nasib bpr ke depan,Netral
indeks harga saham gabungan ihsg pada perdagangan kemarin ditransaksikan melemah 022 ke level 6835 yang dipimpin oleh penurunan saham bbca tpia dan bebs,Negatif
update wamen bumn soal gaji karyawan indofarma hingga fraud rp3718 m,Netral
hatihati salurkan kredit j trust bank sukses tekan npl di bawah 1,Positif
di saham om beliin tpia atau bren hahaha,Positif
ojk buka opsi merger pinjol yang masih kurang modal,Netral
bni jadi satusatunya bank asal ri peraih asia sustainability award,Positif
ajuin kta bank 500jt cicil 5 taun pake beli saham bbni 5 taun kemudian resign cari kerjaan yang santai enak gaji umr,Positif
bbri bakal tebar dividen interim rp127 triliun,Positif
ihsg loyo lagi 6 saham big cap ini biang keladinya,Negatif
ihsg sudah tipis dekati 7300 saham ini malah dibuang asing,Negatif
bos pinjol bangkrut kabur ke luar negeri ini seruan tegas ojk,Negatif
anak usaha pailit ini kerugian indofarma kehilangan igm,Negatif
rupiah ikut ambruk garagara sikap the fed,Negatif
ajak keluarga ke jerusalem dan keliling eropa terus simpang 20 ke saham yang fundamental nya kuat kayak bbca bmri bbri bbni atau beli reksadana atau beli bitcoin tapi ga lgsng all ini 20 nya di buatkan perbulan belinya 乘乘乘乘,Positif
saham bank jumbo bbca bbri dan bmri diburu asing saat ihsg lesu,Positif
keamanan jadi prioritas utama bri perkuat benteng digital,Positif
pakai strategi ini bank mega targetkan pertumbuhan kredit 8,Positif
penuh tantangan ini fondasi resiliensi kinerja bri,Netral
soal pensiunan pkt protes tuntut hak pupuk indonesia buka suara,Netral
indeks bisnis27 dibuka hijau tertopang saham akra inco dan asii,Positif
terusir dari indonesia sosok ini malah jadi raja hotel dunia,Netral
ekonomi global tidak baikbaik saja ini pandangan 100 bank di ri,Netral
inflasi as melambung bitcoin cs longsor,Negatif
kalau gue analisa kenaikan cukai rokok ini ternyata tidak memiliki dampak signifikan terhadap pengurangan kebiasaan merokok gue tulis alasannya dari data laporan tahunan hmsp dan website bea cukai,Netral
altcoin terbang tapi bitcoin potensi koreksi lebih dalam,Negatif
anz dan keluarga gunawan mau jual saham paninbank pnbn,Netral
nvidia topang wallstreet nasdaq sp500 kompak naik,Positif
ihsg berakhir loyo sahamsaham big cap ini biang keroknya,Negatif
permintaan kredit dari 4 sektor ini lesu selama 2024,Negatif
investor asing net buy rp152 t saham bbri dan bbni jadi incaran,Positif
saham bank mandiri bmri kembali melesat dan menyentuh rekor tertingginya lagi pada perdagangan sesi i rabu 1222024 saham bmri melesat 288 ke posisi harga rp 7150unit sementara pada perdagangan hari ini saham bmri mencatat rekor tertingginya di angka rp 7200saham,Positif
ihsg loyo lagi saham bank raksasa biang keroknya,Negatif
di bawah target sri mulyani ramal ekonomi ri 2024 tumbuh 51,Netral
minus 43 jt an di unvr udah 2 tahun yah aku nunggu tapi ga ada hasil apapun kalo gini mending cl aja kali ya pindahkan ke saham bank kayaknya sampe kapanpun ga akan naik itu unvr,Negatif
rupiah terguncang bi borong sbn di pasar perdana rp62 t di akhir 2024,Positif
dua perusahaan asuransi modal cekak mau nyerah,Negatif
emiten it nine rombak dirut dan komut ini sosoknya,Netral
bsi patok penambahan 3 juta nasabah per tahun sebulan segini,Positif
low tuck kwong rogoh dana rp52 miliar tambah saham bayan resources byan,Positif
ojk digugat lender p2p lending ini kata asosiasi fintech,Negatif
perusahaanperusahaan bumn kompak alihkan saham seri b untuk danantara,Netral
low tuck kwong orang terkaya seri saham byan meroket 600 persen sepanjang 2022,Positif
belum bayar amortisasi dan bunga obligasi bei gembok saham zinc,Negatif
luhut kenalan dengan orang terkaya dunia ray dalio hartanya rp239 t,Netral
selain analisis fundamental ada juga analisis teknikal ada juga beberapa faktor eksternal dan internal yg menyebabkan unvr downtren gak hanya unvr ada beberapa saham yg lagi downtren asii hmsp ggrm saham konstruksi dan properti juga,Negatif
terkuak ini gurita bisnis harvey moeis tersangka kasus korupsi timah,Netral
bos bursa tetap edukasi saham bagi semua golongan masyarakat,Netral
ihsg berpotensi menguat hari ini saham unvr smra hingga hmsp bisa dipantau,Positif
rekor baru sp500 dan nasdaq capai all time high,Positif
prabowo benar bumi ri dikeruk dolarnya jangan langsung dibawa kabur,Netral
hutama karya bakal tuntaskan tol trans sumatera 996 km di oktober,Positif
pada ngonten ngobrolin emiten kali ini kita akan membahas saham pt hanjaya mandala sampoerna tbk atau yang dikenal sebagai hmsp,Netral
banyak phk daya beli turun bos asuransi akui susah penuhi ekuitas,Negatif
ihsg diprediksi lesu cek rekomendasi saham asii bmri cpin market bisnis,Negatif
adb ekonomi ri tumbuh 5 tidak terlalu buruk,Positif
merasa dicemarkan nama baiknya sumber global energy gugat danka,Negatif
gaji tugas dan tata cara pendaftaran kpps pilkada 2024,Netral
bos inet muhammad arif terpilih jadi ketua umum apjii,Netral
komut bjb bjbr buka suara soal kasus korupsi dan dirut pengganti,Netral
nanti saham brpt dan bren juga turun lagiitu juga terjadi dng pemilik saham byan energi lokh tuc kongnomor satu akan balik lagi ke hartono bersaudara krn saham bca stabil,Negatif
terseret korupsi timah uang rp 33 m disita siapa sosok helena lim,Negatif
tabungan bsi tumbuh di atas ratarata industri ini penopangnya,Positif
top marketcaps vs saham lainnya,Netral
makanya taruh di byan tahun depan cuan lebar,Positif
saham porsi masyarakatnya kecil nder relatif stabil sidewaysnya bisa panjang tapi bisa naik tinggi gak terkira kayak byan tahun lalu gampang dinaikin dato harganya,Negatif
ihsg kebakaran lagi 6 saham big cap ini biang keladinya,Negatif
gas 8 emiten baru bakal melantai di bursa 2024 siapa saja,Positif
internet ilegal marak ditutup emiten ini bakal diuntungkan,Positif
erick thohir mau rampingkan bumn lagi ini bocoran yang bakal dimerger,Netral
harga saham bank jumbo awal 2024 kinclong bmri pecah rekor ath,Positif
rupiah melemah kelas menengah ri diamdiam ambil untung,Negatif
airlangga sebut perpanjangan restrukturisasi kur diserahkan ke bank,Netral
pelni dan asdp bakal merger masuk di bawah pelindo,Netral
tujuan besar prabowo di balik berdirinya danantara,Netral
ini daftar terbaru bunga deposito bca bri bni dan mandiri,Netral
laba bersih tugu naik 115 ternyata ini pemicunya,Positif
uang rp 212912 triliun lenyap begitu saja dalam semalam,Negatif
era baru prabowogibran sebentar lagi rupiah siap menguat,Positif
sec gugat elon musk atas soal kepemilikan saham twitter,Negatif
valuasi valuasi harga nominal ga penting yg penting valuasinya untuk ukuran bluechip bbca udah sangat mahal dibandingkan kompatriotnya ingat seperti hmsp ggrm saja juga bisa fall from grace,Negatif
top bri jadi satusatunya bumn penerbit obligasi hijau di 2024,Positif
pt hanjaya mandala sampoerna tbk hmsp akan menyelenggarakan luar biasa pada 18 januari 2024 pukul 0900 wib pemegang yang namanya tercatat dalam daftar pemegang saham hmsp pada 22 desember 2023 pukul 1615 wib berhak hadirdiwakili dalam acara tersebut,Netral
transaksi kripto di ri capai rp 30175 t naik 35417,Positif
israel hizbullah damai 3 komoditas ini longsor,Negatif
bang shm bbri kira2 bakal punya peluang buat koreksi ke 5400 lagi ga ya terus adro kalo ke 2200 lagi bisa ga kira2,Netral
manajeman kopi fore tegaskan ipo bukan untuk exit strategi,Netral
prajogo pangestu dan petinggi brpt kompak serok saham segini nilainya,Positif
ihsg ambles 1 dan balik ke 7000an ini penyebabnya,Negatif
melesat 157 sejak ipo saham cbdk masuk radar bursa,Negatif
laba bank ina bina salim rp 69 m jeblok 40 di semester i2024,Negatif
united tractors untr setop tambah bisnis batu bara tanda kiamat,Negatif
commonweath phk 1146 karyawan setelah diakuisisi ocbc ini kata ojk,Negatif
daftar saldo minimum bca bri bni dan bank mandiri terbaru,Netral
tak bisa terusterusan intervensi begini cara bi tenangkan rupiah,Netral
kasian bener unvr kena suudzon 🤣,Negatif
hartono bersaudara jadi duo paling kaya di ri ini gurita bisnisnya,Netral
intip dividen bbri bmri bbni bbtn 5 tahun terakhir siapa terbesar,Netral
setoran dividen bumn sudah 100 terbesar dari bank ini,Positif
trus kerja sampe km punya minimal 100lot saham bca,Positif
bei surati pupuk indonesia,Netral
jelang pengumuman apbn pertama prabowo ihsg menguat 05,Positif
harga saham terbang dan tembus ath dirut bsi bris buka suara,Positif
untuk saham top gainer amp top loser hari ini top gainer itmg rp 35500 375 mkpi rp 28600 350 isat rp 6825 325 top loser untr rp 24300 325 byan rp 18300 275 nfcx rp 6675 275,Netral
teratas di industri keuangan bri jadi bank terbesar versi ini,Positif
taipan ri kumpul di istana bertemu prabowo ihsg ditutup naik 027,Positif
data tenaga kerja as membaik harga minyak naik tiga hari beruntun,Positif
transformasi digital jadi solusi angkat kelas menengah,Positif
lonjakan saham bmri nya meroket sampai rekor tertinggi,Positif
gandeng hartadinata hrta bsi bris luncurkan produk emas bsi gold,Positif
sah bi rate tetap 6 di november 2024,Netral
gotong royong kemenkeuswasta warga semarang punya air bersih murah,Positif
ojk keluarkan rancangan aturan konglomerasi keuangan,Netral
meski harga emas terbang nasabah pegadaian cuma pinjam seperlunya,Netral
bri bbri cetak laba rp6064 t sepanjang 2024,Positif
visa kena denda dari bank sentral india garagara hal ini,Negatif
keuntungan dan asset mending bbri brobri punya satelit sendiri lhomandiri kaga punya mandiri itu bank orang kota kreditnya gede2 tapi ke orang kaya bri itu kreditnya kecil tapi banyak,Positif
saham avia avian avia masuk indeks srikehati begini kinerjanya,Positif
konglomerat ratan tata meninggal dunia ini perjalanan bisnisnya,Negatif
wall street melemah reli pascapemilu kian meredup,Negatif
ihsg tak punya rem sudah terbang 4 ke level 6485,Positif
rosan roeslani beberkan arahan presiden prabowo soal danantara,Netral
ojk bakal atur klaim bpjs kesehatan bisa digabung asuransi swasta,Netral
akhir pekan wall street dibuka loyo lagi nasdaq galau,Negatif
siadek maret lalu kuomeli karena jual bbri puluhan ribu lembar kubilang untuk invest jangka panjang saja dividen juga gede dan rutin eh semalam ngundang syukuran rumah baru wkwkwkkw dipake bangun rumah ternyata alhamdulillah,Positif
ihsg hari ini melesat 116 balik lagi ke level 7200an,Positif
pt kai terbitkan surat utang rp 2 triliun untuk danai proyek ini,Netral
pertamina geothermal pgeo mau gelar mesop bertahap,Netral
asii sudah bulan lalu,Netral
orang terkaya indonesia low tuck kwong kembali memborong saham perusahaannya sendiri pt bayan resources tbk byan,Positif
sempat rugi rp 384 t ini kondisi terbaru raksasa properti china,Netral
investor berdebar tunggu the fed harga minyak bergerak menyamping,Netral
hk butuh suntikan rp 1 triliun tol lampungjambi bisa selesai 2025,Netral
soal ajakan tarik dana ketua lps pastikan uang di bank bumn aman,Netral
ada kabar anz lepas panin ini kata ojk,Netral
7 tanda anda siap memulai bisnis di tahun 2025,Netral
rupiah melemah ke rp16450 airlangga tegaskan fundamental ri sehat,Negatif
pasar minta the fed percepat cut rate rupiah bisa menguat,Netral
kisah pria sukabumi sukses jadi raja hotel dunia usai terusir dari ri,Netral
garagara china harga minyak naik 1,Negatif
bank di ri bisa pantau gelagat tukang judi,Netral
naik tiga kali lipat ini daftar 12 bangkrut sepanjang 2024,Netral
bank mega syariah luncurkan syariah card ini keuntungannya,Positif
saham bren ngebut kapitalisasi pasar salip ammn tlkm asii bbni,Positif
ojk dan lps perkuat senjata buat awasi perbankan di ri,Positif
kabar terbaru merger bumn hutama karya dan waskita karya wskt,Netral
rupiah lanjut terdepresiasi dolar as menguat ke rp 15615,Negatif
cmnp rombak pengurus 2 anak jusuf hamka istri denny sumargo mundur,Netral
bos btn ungkap bakal kecipratan cuan ini di pemerintahan prabowo,Positif
pen punya 10 btc sama 40 lot saham bbca,Positif
harga terbang bei pantau ketat perdagangan saham pnse,Negatif
keinget saham pertama yg kubeli dulu hmsp terus langsung loss,Negatif
breaking sempat turun 444 ihsg kembali naik lagi,Positif
terkait bjb ketua kpk ungkap penyebab rumah ridwan kamil digeledah,Netral
begini ramalan ray dalio soal nasib ri setelah ada danantara,Netral
dirut abipraya sebut 3300 pekerjaan terancam hilang imbas efisiensi,Negatif
terkuak ini pentingnya inovasi digital bagi perusahaan jasa keuangan,Netral
tajir prajogo pangestu borong saham barito pacific brpt rp 869 m,Positif
emiten sinarmas bsde tender offer saham smdm pasang harga rp531,Netral
manajemen bren buka suara soal harga saham anjlok hingga didepak ftse,Netral
siapsiap bri bbri mau buyback saham rp 3 triliun,Positif
produsen rokok merek sampoerna mild dan dji sam soe pt hm sampoerna tbk hmsp mengumumkan bakal membagikam dividen senilai rp633 per saham untuk tahun buku 2021,Positif
beli saham bbni,Positif
boroboro mau komen udah diblok sejak unileper di 6000 garagara saya komen mending beli bumi daripada unvr eh malah bumi yang bagger kan 🫵🏻🤣,Negatif
laba united tractors untr turun 20 jadi rp 989 triliun,Negatif
inflasi as memanas dolar terbang ke rp16330,Negatif
emang buka udah seturun itu ci wkwkwkwk kayanya model hmsp ini 😂,Negatif
6 bank ri masuk daftar perusahaan terpercaya dunia segini asetnya,Netral
sepanjang 2023 ihsg terutama ditopang oleh saham milik prajogo pangestu bren tpia cuan brpt ditambah saham ebt spt ammn dan big bank bmri bbri bbca bbni dari saham pp sendiri total 4 saham memberikan suntikan 437 poin sedang ihsg cuma naik 422 poin epic kan ��,Positif
asing net sell rp113 triliun diamdiam lepas 10 saham ini,Negatif
masuk masa ex date dividen saham adro langsung arb,Negatif
nasabah tenang ini jurus bri hadapi ancaman siber,Positif
berkat 8 saham big cap ini ihsg cetak rekor lagi di 7421,Positif
bos bursa investor gak puas dengan harga tender saham meta,Negatif
asing bawa kabur rp 365 triliun dari pasar modal ri ada apa,Negatif
